name,time,flow_in,flow_out,pressure_in,pressure_out
branch22_seg0,3.0630630630630629e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.0730730730730732e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.0830830830830830e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.0930930930930933e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1031031031031031e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1131131131131129e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1231231231231232e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1331331331331330e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1431431431431434e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1531531531531531e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1631631631631629e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1731731731731733e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1831831831831831e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.1931931931931934e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2032032032032032e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2132132132132130e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2232232232232233e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2332332332332331e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2432432432432434e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2532532532532532e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2632632632632630e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2732732732732733e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2832832832832831e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.2932932932932935e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3033033033033032e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3133133133133130e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3233233233233234e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3333333333333331e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3433433433433435e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3533533533533533e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3633633633633631e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3733733733733734e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3833833833833832e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.3933933933933935e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4034034034034033e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4134134134134136e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4234234234234234e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4334334334334332e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4434434434434436e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4534534534534533e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4634634634634637e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4734734734734735e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4834834834834832e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.4934934934934936e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5035035035035034e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5135135135135137e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5235235235235235e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5335335335335333e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5435435435435436e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5535535535535534e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5635635635635637e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5735735735735735e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5835835835835833e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.5935935935935936e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6036036036036034e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6136136136136138e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6236236236236236e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6336336336336333e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6436436436436437e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6536536536536535e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6636636636636638e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6736736736736736e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6836836836836839e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.6936936936936937e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7037037037037035e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7137137137137138e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7237237237237236e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7337337337337340e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7437437437437437e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7537537537537535e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7637637637637639e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7737737737737737e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7837837837837840e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.7937937937937938e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8038038038038036e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8138138138138139e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8238238238238237e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8338338338338340e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8438438438438438e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8538538538538536e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8638638638638639e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8738738738738737e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8838838838838841e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.8938938938938938e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9039039039039036e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9139139139139140e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9239239239239238e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9339339339339341e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9439439439439439e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9539539539539537e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9639639639639640e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9739739739739738e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9839839839839841e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,3.9939939939939939e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0040040040040037e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0140140140140140e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0240240240240238e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0340340340340342e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0440440440440439e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0540540540540543e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0640640640640641e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0740740740740738e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0840840840840842e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.0940940940940940e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1041041041041043e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1141141141141141e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1241241241241239e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1341341341341342e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1441441441441440e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1541541541541543e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1641641641641641e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1741741741741739e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1841841841841843e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.1941941941941940e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2042042042042044e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2142142142142142e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2242242242242239e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2342342342342343e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2442442442442441e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2542542542542544e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2642642642642642e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2742742742742740e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2842842842842843e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.2942942942942941e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3043043043043044e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3143143143143142e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3243243243243246e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3343343343343343e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3443443443443441e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3543543543543545e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3643643643643643e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3743743743743746e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3843843843843844e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.3943943943943942e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4044044044044045e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4144144144144143e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4244244244244246e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4344344344344344e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4444444444444442e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4544544544544545e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4644644644644643e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4744744744744747e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4844844844844844e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.4944944944944942e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5045045045045046e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5145145145145144e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5245245245245247e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5345345345345345e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5445445445445443e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5545545545545546e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5645645645645644e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5745745745745747e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5845845845845845e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.5945945945945943e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6046046046046046e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6146146146146144e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6246246246246248e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6346346346346345e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6446446446446443e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6546546546546547e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6646646646646645e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6746746746746748e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6846846846846846e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.6946946946946949e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7047047047047047e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7147147147147145e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7247247247247248e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7347347347347346e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7447447447447449e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7547547547547547e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7647647647647645e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7747747747747749e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7847847847847846e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.7947947947947950e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8048048048048048e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8148148148148145e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8248248248248249e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8348348348348347e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8448448448448450e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8548548548548548e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8648648648648646e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8748748748748749e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8848848848848847e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.8948948948948950e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9049049049049048e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9149149149149146e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9249249249249250e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9349349349349347e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9449449449449451e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9549549549549549e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9649649649649652e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9749749749749750e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9849849849849848e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,4.9949949949949951e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0050050050050054e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0150150150150152e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0250250250250250e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0350350350350348e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0450450450450446e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0550550550550555e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0650650650650653e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0750750750750750e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0850850850850848e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.0950950950950946e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
branch22_seg0,5.1051051051051055e-01,1.1132746239228934e+01,1.1132746239229062e+01,2.3493018034504184e+04,2.3459897234873526e+04
